platform,comment,timestamp,username,sentimen
YouTube,"Andaikata terbukti palsu, apakah bisa uang pensiun dan pesangon ditarik kembali oleh negara? Soalnya kan berkasnya dianggap hangus. Sedangkan sistem berjalan kan harus ada berkas yg sesuai. Berkas tidak sesuai Diskualifikasi.",21 menit yang lalu,@arice302,Netral
YouTube,"Roy suryo sudah keluar masuk Penjara.
 membuktikan bukan orang bisa dipercaya",21 menit yang lalu,@Samsonchandra,Netral
YouTube,Klo bener ijazahnya ada dan asli tinggal tunjukkan gitu aja simpel jokowi aja yg bikin ribet yg jadi mslh sepele seperti ini jadi rame,21 menit yang lalu,@xedofx,Netral
YouTube,"Masyarakat anggap kamu2 golongan orng BEBAL 
KURANG KERJA. 
DATANG PANEN SAWIT DI SULAWESI KLW TIDAK ADA KERJA.",21 menit yang lalu,@FransKedang,Netral
YouTube,"Memangnya apa kapasitas mereka sehingga mengharuskan orang menunjukkan  ijazah, tidak ada kewajiban pak jokowi menunjukkan ijazah nya, kecuali bila diminta di pengadilan. Dasar orang "" ngaku pinter tapi ga jelas.",21 menit yang lalu,@friskalaurikamunthe9279,Netral
YouTube,"Ijazahnya belum diputus pengadilan....pelapor ijazah malah dilaporkan bahkan bisa jadi diputus salah....
Hurrrra😂",21 menit yang lalu,@pakpardi7580,Netral
YouTube,"Coba tanya pak jokowi siapa aj nma2 dosennya dulu, atau teman kuliahnya dulu, 😅",21 menit yang lalu,@FandyOne-p3n,Netral
YouTube,😂  kasus ini. Mudah yg salah berakhir di penjara,21 menit yang lalu,@cenderamatabali6307,Netral
YouTube,Roy roy...😅😅😅,21 menit yang lalu,@abaditradingppic-fu1do,Netral
YouTube,Yg pegang joko negara jdi dia tdk akn prn salah,21 menit yang lalu,@miatimikapapua,Netral
YouTube,Mari buka bersama biar jelas siapa yg benar,21 menit yang lalu,@MalangSel-b1e,Netral
YouTube,Ada surat perintah untuk penelitian yang dimaksud tersebut? Lembaga mana yang memerintahkan anda?  Sebab anda kelihatan seperti seorang yang tidak ingin supaya negeri ini hidup dalam suasana yang damai.,21 menit yang lalu,@VivoY-uh8oc,Netral
YouTube,Jian yg diributin gak penting bgt.padahal negara lain sdh membahas perang dagang dan ekonomi.kita malah ngurusin hal yg gak ada manfaat nya utk ekonomi rakyat,21 menit yang lalu,@dadangsetijono9118,Netral
YouTube,"Saya rakyat biasa menilai seorang roy suryo kelihatan banget dia manusia yg reseh
Saya yakin dia punya maksud tertentu... Ya allah lindungilah orang2 yg jujur.. Amin",21 menit yang lalu,@Mujiono-muji,Netral
YouTube,"Kan setimpal orang yg suka ngelapor dan menuduh ijazah jokowi palsu skrg dilapor balik,pasti dlm sidang ijazah jokowi, ijazahnya dipriksa keasliannya,jika asli kalian masuk penjara,jika palsu kalian bisa tuntut balik",22 menit yang lalu,@denisantuy9357,Netral
YouTube,"Jokowi itu mantan presiden kepala negara jdi wajar klo beliau tersinggung soal ijazah nya yg di ubek2 sama roy suryo, jdi klo beliau dah brani lapor brarti beliau benar, Siap2 roy suryo😅di prodeo,, saya juga gak stuju klo roy suryo cari panggung dengan menjelekkan presiden",22 menit yang lalu,@RizkiAkbar-h4m,Netral
YouTube,"Kenapa keraguan itu tdk muncul mulai dr Walikota Solo dl.,.😂",22 menit yang lalu,@bejochannelutomo9624,Netral
YouTube,Roy punya masalah pribadi yg berkepanjangan dgn pak Jokowi 😂😂,22 menit yang lalu,@albertusyabulandutana376,Netral
YouTube,Coba kalau berani Roy Suryo cs coba pak Prabowo Subianto tanyain sama eulu Suryo,22 menit yang lalu,@yenianti6638,Netral
YouTube,"Amat sangat disayangkan, apabila bang roy kalah dlm kasus ini, bs jd  rakyat tdk simpati lg sama bang roy",22 menit yang lalu,@UGIKGK,Netral
YouTube,"Pakar...panci mau di dengar...panci ,pompa air dan matras saja di angkut...baru mau nuduh2 pemalsuan..",22 menit yang lalu,@edyson8734,Netral
YouTube,"banyak investor yang masuk ke ikn ternyata BOHONG
mobil esemka udah dipesen 6000 unit ternyata BOHONG
selesai jabatan pengen jadi warga solo juga BOHONG
dan dari sekian banyak kebohongan kebohongan yang lain yang dilakuin sama mulyomo masih juga mau percaya perihal ijazah ini ga BOHONG juga? 😂😂😂",22 menit yang lalu,@AHS2000,Netral
YouTube,"Org klo sudah benci lihat sendal nya sajah benci, gk bakalan mengakui kebenaran..tetap dimatanya selalu salah.😂",22 menit yang lalu,@rudialesebom8864,Netral
YouTube,"mau ibu ibu mau nenek nenek...
yang bahaya itu mulutnya...",22 menit yang lalu,@sagara1918,Netral
YouTube,"Yg menuntut ijasa palsu.orang gila,berpolitik.",22 menit yang lalu,@z41n4l6,Netral
YouTube,"ijaza milik pribadi,untuk apa d koar2 kan,roisuryo goblok nya minta ampun Jokowi sama sekali GX ganggu kalian,jadi menurut saya apabila ijaza Jokowi asli,maka orang yg bikin gaduh harus d lempar ke nusakambangan",22 menit yang lalu,@jepjep9736,Netral
YouTube,"Kalo memang jujur..
Sehaeusnya sudah dari dulu2 begini..
Kalo telat sehari, 2 hari gapapa..
Tetapi ini berminggu2, bulan2, tahun2 berganti.. baru kelar sekarang..
Aneh, aneh bin aneh bin embahnya aneh..
Democrazy = dari rakyat, oleh rakyat, dan untuk rakyat..
Kalo publik mintak2 ijazah itu udah taun2 nan..
Apa yg disembunyikan.??

Masalaha nya = ketika beliau nyalon sebagai Gubernur Solo, identitas nya tertera  Insinyur..
Tetapi ketila beliau nyalon di RI1, kenapa identitas nya berganti jadi Drs..???

Detective pun kudu takluk, dgn model2 gangster beginian..",22 menit yang lalu,@belalativi4818,Netral
YouTube,"Lihatin ke media, ujiforensik dan uji karbon, ini malah lihatin ke polisi, tempat tertutup, mana ada yg Thu benar ga nya. Jgn cuma ngopi bareng 😂😂😂😂",22 menit yang lalu,@Aica12344,Netral
YouTube,Lapor ke polisi? Emang bisa di percaya?,22 menit yang lalu,@dhykisaputra1905,Netral
YouTube,Rakyat tidak ada yang mendukung Roy Panci dan Gerombolannya kecuali Kadrun pendukungnya !!!,22 menit yang lalu,@ksatriabijaksana_939,Netral
YouTube,Roy Suryo stres.,22 menit yang lalu,@andreeanwardhanaputra9964,Netral
YouTube,"Sehat sllu Bpk Jokowi. Pasti Tuhan Yang Maha Kuasa.ttp melindungi Dan mmberkati Bpk Jokowi, sdh mmimpin bgs Indonesia yg sama Kita cintai selama 2 peroode.🙏",22 menit yang lalu,@kristinasapanranda8231,Netral
YouTube,Roy Suryo ngaku2 pakar telematika coba tanyakan ijazah IT nya punya gk????,22 menit yang lalu,@pujopujo4530,Netral
YouTube,Gak sabar luhat roy s pake baju oren,22 menit yang lalu,@TukangLaundry93,Netral
YouTube,"Saya meyakini bahwa Ijazah Pak Jokowi adalah Asli, alasannya sbb :

1. Bahwa temen seangkatan dan dosen pembimbing membenarkan adanya Pak Jokowi Jokowi berkuliah dan lulus .
2. Saat kuliah Pak Jokowi bukan siapa siapa, bukan anak pejabat dan orang yang berkemampuan ekonomi yang berkecukupan untuk membeli ijazah pasti cukup mahal.
3. Sekelas UGM sebagai universitas ternama di negeri ini tidak mungkin mengadaikan reputasi nya baik kelembagaan dan para pemimpinnya.",22 menit yang lalu,@WayanmulusIskandarzulkarnain,Netral
YouTube,"Ini RS bilang melaporkan perempuan,, kl udah masalah fitnah dan mslh pidana itu, gk pandang pria/wanita, kl salah ya tetap slh, harus di adili..betul apa betul.yg se7 like",22 menit yang lalu,@erikaerika-l6w,Netral
YouTube,Iran syuriah israel yaman Iraq cina amerika ukraina rusia india pakistan. Ribut dgn bom indonesia mah simpel ribut dgn ijazah😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,22 menit yang lalu,@MasjackMasjack,Netral
YouTube,Yakin gimn? pak RS dkk ke UGM malah tambah ruwet.intinya kita doakan semoga Allah membuka semuanya apakah benar atau salah dgn konsekwensinya.Allah maha segalanya🙏,1 menit yang lalu,@appusori9240,Netral
YouTube,Roy panci iri dengki..gedek bgt lihatnya..smg kau segera membusuk di penjara roy panci ..bahaya klo berkeliaran diluar krn pemecah belah dan penyebar fitnah,22 menit yang lalu,@elyharyono1963,Netral
YouTube,Tidak ada untungnya bagi rakyat ketika Pak Jokowi menunjukkan ijazah UGM kepada Roy Suryo,22 menit yang lalu,@mardijonomardi4324,Netral
YouTube,Dasarr si royy banyak omong banyak alasann...,22 menit yang lalu,@mujitahir8055,Netral
YouTube,"Kalau gak ada unsur sakit hati dan kebencian yang berlebih-lebihan ini masalah simple,, tinggal telusuri di KPU dari pak Jokowi daftar Walikota solo sampai dua kali, cagub Jakarta dan pilpres 2014 dan 2019 kalau memang palsu, kenapa baru periode 2 jadi presiden baru di permasalahkan,,, kepintaran dikalahkan oleh kebencian,,jadi bodoh",22 menit yang lalu,@abdallahsuci780,Netral
YouTube,Mantep nih akhirnya jokowi akan duduk di persidangan 😂😂pengen denger ajaa dia akan bersaksi di depan hakim mantan presiden loh ini pertama dalam sejarah ini 😂😂seru seruu,22 menit yang lalu,@sultanhadi8205,Netral
YouTube,Aneh bgt cuma gara2 pak Jokowi ga mau nunjukkan ijazah Karena di ungkit2,22 menit yang lalu,@pasukanzetsu08,Netral
YouTube,Buka saja ..biar yg salah & benar dgn jelas….tegakkan Hukum….gak berpengaruh secara Gender,22 menit yang lalu,@tjungsubianto6405,Netral
YouTube,Alangkahbaiknya jika ijazah yg dipegang Jokowi disita bareskrim dan diteliti oleh  pemeriksa independen,22 menit yang lalu,@SyaifuddinSerang,Netral
YouTube,"Masukkan aja Roy Suryo, udah gak sabar luat dia masuk sel,dia itu benci banget sama mantan presiden Jokowi bahkan mengolok2 merendahkan pak Jokowi",23 menit yang lalu (diedit),@MbakIroh-yg5hy,Netral
YouTube,Kemarin minta di tunjukin yg asli..giliran udah di tunjukin minta di uji...nt klo udah di uji...minta tes DNa.....😅😅😅😅 Kocak...,23 menit yang lalu,@kararasngora5698,Netral
YouTube,"heran deh kenapa pada percaya sama omongan orang yang pernah terbukti korupsi seperti roy suryo, malah mau menjatuhkan orang yang sudah besar jasanya selama 10 tahun buat negara",23 menit yang lalu,@marsudihxh4735,Netral
YouTube,Roy suryo dari dulu ngebac0d kaga pernah bener tapi selalu ngerasa paling bener,23 menit yang lalu,@gilangsa1359,Netral
YouTube,"Betul tunjukin nanti dipersidangan... diteliti oleh pakar baru disimpulkan... memang waktu ditunjukkan ke polisi, ada dilakukan audit forensik...",23 menit yang lalu,@musmulyadi2959,Netral
YouTube,Roy Suryo hatimu penuh belatung.,23 menit yang lalu,@hendrarosadipurba2045,Netral
YouTube,Masarakat nellai benar pol  ROI mantap,23 menit yang lalu,@RicaNurrachmawati,Netral
YouTube,"Kalau sama2 lulusan UGM  kenapa suryobuat malu UGM, yg jelas sakit hati suryo itu",23 menit yang lalu,@Misnan-wc3wi,Netral
YouTube,Ngapain sih Roy Suryo hahaha..,23 menit yang lalu,@denysaputra4672,Positif
YouTube,Mas roi nanti kalau di priksa tlg jangan pakai penyangga leher lagi.hahaha,23 menit yang lalu,@ZainalWahid-r2x,Netral
YouTube,😂. bisa di periksa di laboratorium enggak tuh ijasah nya 😂😂😂,23 menit yang lalu,@romidani6217,Netral
YouTube,Roy suryo harus di penjara karena telah melakukan ujaran kebencian..,23 menit yang lalu,@pauluspinyuh6832,Netral
YouTube,"Kalau saya ini diminta tunjukan ijazah saya asli atau tidak. 
Maka saya akan tunjukan kepada wartawan dan semua orang. Simple saja karena saya punya ijazah asli. 
Kalau tidak asli, ya saya akan cari pengacara, masa, dll. Buat bela saya.
Itu kalau saya ya..",23 menit yang lalu,@yudayouth408,Netral
YouTube,Pak Suryo udah mulai deg degan,23 menit yang lalu,@endintxendintx,Netral
YouTube,PAK JOKOWI CALON PRESIDEN LAGI AJA 1000% MENANG,23 menit yang lalu,@Morsimamora-i2m,Netral
YouTube,Klo melihat dari masalah gerombolan sakit hati yang harus di hukum yang bisanya membuat gaduh masarakat,23 menit yang lalu,@IwanCanel-r8t,Netral
YouTube,Si Roy itu yg harusnya dipenjarakan...karena jelas si ni orang yg bikin gaduh.,23 menit yang lalu,@andriirawan6171,Netral
YouTube,Roy nyari apa sih ?,23 menit yang lalu,@kimayaagatha7845,Netral
YouTube,Makanya kau jgn sombong RS justru kau yg bikin gaduh slma ini...smoga kau penjara seumur hidup,23 menit yang lalu,@wiliusjackson7062,Netral
YouTube,"PADAHAL BANG SURYO INI DAN YG LAIN LAIN PERNAH BILANG KALAU IJAZAHNYA BENERAN ASLI TUNJUKAN,, UDH KELAAR,, KALAU EMANG ASLI KAMI SIAP MASUK PNJARA, KARNA SUDAH MENFITNAH MULYONO",23 menit yang lalu,@dekanovandy9719,Netral
YouTube,Sy yakin klo Suryo itu benar memang ijazahnya Jokowi palsu.tp di sini kembali lagi kepada finansial.sy percaya dgn segala cara apapun di tempuh untuk memenangkan Jokowi Krn klo NNT terbukti ijazah palsu apa kata dunia.,23 menit yang lalu,@junaediliswati8753,Netral
YouTube,Roy Suryo si pembuat ONAR penjarakan kurang kerjaan bukan mencerdaskan bangsa tapi bikin bikin panik huru hara dan gaduh..,23 menit yang lalu,@salonfamilyfamily5507,Netral
YouTube,"Wkwkwkw, Roy Suryo adalah tokoh Penipu. Karena Roy Suryo Adalah memiliki pengalaman Napi, jadi dia salah satu tokoh Busuk.",23 menit yang lalu,@BOSSNOM-u4w,Netral
YouTube,saya pendukung pak jokowi. Saya juga islam,23 menit yang lalu,@andreasgunawan7971,Netral
YouTube,"saya masih berpegang teguh pada ilmu pengetahuan ,teknologi jangan kan ugm hakim aja bsa korup😊",23 menit yang lalu,@mhabibi35,Netral
YouTube,"Jokowi tidak ingin masalah ini GAMPANG, mengikuti tuntutan mereka TUNJUKKAN iIJAZAH TERUS SELESAI. Oh tidak semudah itu ferguso!! Pak Jokowi sengaja melanjutkan ke jalur hukum itu tujuannya agar yang asal menuduh dihukum penjara. Soal menunjukkan ijazah asli didepan hakim, para ahli, dan para awak media itu soal gampang nanti diruang sidang.",23 menit yang lalu,@zyecx,Netral
YouTube,Masyarakat tahu ahli telematika masuk penjara aseekkk,23 menit yang lalu,@rachmadfitriyanto9035,Netral
YouTube,Penghujat yg masyarakat lihat,23 menit yang lalu,@ujangkepahiang2358,Netral
YouTube,"Cino wis ngawe matahari ,indonesia ribet ijazah 85🤣",23 menit yang lalu,@arieldudung9576,Netral
YouTube,"Mw ibu"" at BPK"" ...😂. Yg nmx salah hrs d hukum..",23 menit yang lalu,@bejochannelutomo9624,Netral
YouTube,Pak jokowi bgs .otak lu aja roy cs yg kongslet .,23 menit yang lalu,@refitea1899,Netral
YouTube,"Masarakat yng melapor, itu masarakat yng sogo uang, ingin merusak kluarga bpk jokowi",23 menit yang lalu,@ALIABUBEKAR,Netral
YouTube,"ROY SURYO, BOTOL, NITIZEN JANGAN PERCAYA DENGAN ILMU IT NYA",24 menit yang lalu,@yoseffransesko5067,Netral
YouTube,Bilang aja takut d penjara cukkkk.. Roy suryo,24 menit yang lalu,@prasojojokoprihadi1818,Netral
YouTube,"Emang rakyata ga ada yg curiga? Kalo emang ada mah harusnya dari awal banget ditunjukin... Kenapa tunggu kisruh baru keluar tuh ijazah, apa baru jadi?",24 menit yang lalu,@STLE1988,Netral
YouTube,Fitnah lebih kejam dari pembunuhan.....,24 menit yang lalu,@kosasihkusmita2619,Netral
YouTube,Berani  berbuat  berani  tangung  jawap . Saya  percaya  sama  pak  jokowi  .,24 menit yang lalu,@emelianaemeliana959,Netral
YouTube,SURYO TIM PEMBUAT NASI TIM UNTK YG SAKIT DI TAHUN 2024,24 menit yang lalu,@AuliaKid,Netral
YouTube,Si royyy bikin biang kerok aja,24 menit yang lalu,@ErikTan-h5t,Netral
YouTube,Knp di undur2 memperlihatkan nunggu di cetak dulu 😅😂 selama ada uang cash apapun bisa di beli,24 menit yang lalu,@rezawidhayaka9961,Netral
YouTube,seru nich. liat mantan. untung gw udah move on ah 😂😂😂😂,24 menit yang lalu,@naiffa7612,Netral
YouTube,Jangan membawa2 masyarakat dalam kepentingan pribadimu pak,24 menit yang lalu,@antonsally8151,Netral
YouTube,Roy Suryo cs segera di hukum berat ini antek antek sia memang pantas tukang pitnah di belakangnya ingin menghancurkan keluarga pak Jokowi,24 menit yang lalu,@yenianti6638,Netral
YouTube,Bikin gaduh dri awal az tunjukin hadeeeuh pusing mikirin negara ini,24 menit yang lalu,@heriarifah1636,Netral
YouTube,"Lah orang kuliah kan ga sendiri yah pasti ada teman se almamater sekampus juga ,kalo ga masih percaya yah yg goblok siapa yah",24 menit yang lalu,@ArjunArjun-ko4zy,Netral
YouTube,"siapaun yang kuliah kan pasti punya temen kuliah, masa dia di kelas sendirian? tanya aja temen kuliahnya.
1. benar kuliah disana?
2. angkatan berapa?
3. jurusan apa?
4. beres ga kuliahnya?
5. dll",24 menit yang lalu,@ZanesArchitecture,Netral
YouTube,Lah kl ibu2 nya g mulutnya dower ya g dipenjarain SM jokowi,24 menit yang lalu,@IrmaDian-x3q,Netral
YouTube,semoga terbongkar kebohongan,24 menit yang lalu,@paisal1515,Netral
YouTube,Ketir2 mau dipidanakan,24 menit yang lalu,@yboychanel5388,Netral
YouTube,Moga benar biar tidak gaduh,25 menit yang lalu,@ramlannst-d1s,Netral
YouTube,"😂😂😂 yg kepo siapa yg laporkan siapa..masyarakat mau maunya ikut campur. Kerja woi kerja ga penting ngurusi beginian
.mau siapa pun presiden pasti ada jelek buruk nya😂",25 menit yang lalu,@peternakcilik_85,Netral
YouTube,ROISURYO INI MERESAHKAN MASYARAKAT INDONESIA.,25 menit yang lalu,@mChristy477,Netral
YouTube,goblok.. roy suryo dkk masuk jebakan.. wkwkwkwkwkw,25 menit yang lalu,@issacyber,Netral
YouTube,"Trus kenapa ibu""? Kalau ibu"" ini salah ya boleh lah tetap di proses",25 menit yang lalu,@ataamooy7836,Netral
YouTube,"Si pembenci ini sampai kpn pun gk kan sadar dan insaf jika blm terlaksana tujuanya. itu watak .
ALLAH SWT bersama org yg sabarrrrrrr.",25 menit yang lalu (diedit),@adjidarmawan3163,Netral
YouTube,"Artinya kalian benci pa jokowi, kenapa waktu pajokowi bupati kalian tidak laporkan ijasa palsu  sekarang suda ri 1 lewat daruafaisu ijasa palsu ,, tidak ada.kata hukum melihat status manusia,,, dandisini kalian suda masuk prangkap politik,  hukum berlaku siapapundia",25 menit yang lalu,@nmonmo6680,Netral
YouTube,"Yang jelas RS dongkol karena dipenjara kasus gambar stupa wajah jokowi, waktu itu ngeles sakit leher tapi pas ada acara club mercy bisa tertawa ngakak, minta kejujuran orang dia saja bohong dengan alasan sakit",25 menit yang lalu,@Jhon_ck,Netral
YouTube,Tinggal tunjukin asli nya klo memang ada beres semua gk bkin gaduh..seperti pengalihan isu,25 menit yang lalu,@muhammadyaminnasution8023,Netral
YouTube,Sampai matipun jokowi gak akan tunjukkan ijazah aslinya,25 menit yang lalu,@dulfatahsarkum1370,Netral
YouTube,Lambe germo roysuryo...lanang lambe wedok...  Lambe tempel,25 menit yang lalu,@FarahZea,Netral
YouTube,"Mestinya bersikap dewasa....dan negarawan....
Tunjukkan.... selesai tdk ribet seperti ini....",25 menit yang lalu,@anifkodrikodri5936,Netral
YouTube,Hukum roy suryo seberat2 nya,25 menit yang lalu,@andririzal9559,Netral
YouTube,"Cocot mu Roy panci ,,kaw bilang masyarakat biar tahu mantan presiden memenjarakan 2 ibu2,ibu Kurnia dan ibu tifa"" panci panci ,,ibu ibu tp buat fitnah buat kegaduhan buat pemecah belah bangsa pantas ditindak lanjuti dg pidana",25 menit yang lalu,@Samsudin-mz2jj,Netral
YouTube,Suryo ini cari panggung terus dia takut redup dan takut gak makan,25 menit yang lalu,@arissetiawan-z1f,Netral
YouTube,"Roi profokator ingin menjatu bpk jokowi,biar bagai mn pun,masarakat syg jokowi, bpk jokowi yng membuat negara maju",25 menit yang lalu,@ALIABUBEKAR,Netral
YouTube,KENAPA HARUS SIMPEL NGA  BERTELE2  TINGAL TUNJUKAN PAK PENGACARA,25 menit yang lalu,@yenipondok,Netral
YouTube,"menghalalkan segala cara untuk menyingkirkan kebenaran dan  menybarkan kebencian, ya alloh semoga alloh sllu melindungi pak jokowi sekeluarga,roy suryo percayalah saatnya akan tiba kau akan membusuk di penjara.",25 menit yang lalu,@santyshu123,Netral
YouTube,Roy Suryo bentuk DAJJAL NYATA,25 menit yang lalu,@RasdanWie,Netral
YouTube,Pintar ngeles ya bung roy,25 menit yang lalu,@mohamadamin5235,Netral
YouTube,"Ngomongmu asal bunyi, kamu fitnah org seenak udelmu, giliran org balik lapor dianggap bukan negara, dasar pakar panci",25 menit yang lalu,@MarselAngi-m7e,Netral
YouTube,"itu panggil dosen UGM yg mengajar pada tahun itu, mereka yg tau sebenarnya cerita ijazah palsu atau tidaknya!",25 menit yang lalu,@orangsholehduniaakhirat,Netral
YouTube,"Pembungkaman pie to Mba, ndee sing ngoyak ngeyel, supaya Bapake melapor , Sira ku dadi kincir angin Mbakyu 😮",25 menit yang lalu,@RossHelena-s5o,Netral
YouTube,Mencari kesalahan adalah awal kesalahan,25 menit yang lalu,@PutriEpi,Netral
YouTube,Semoga semua bisa lebih bijaksana,25 menit yang lalu,@RusminahAlepo,Netral
YouTube,"Sebenarnya pihak2 yg suka mencari cari salah seseorang itu adalah orang yg iri hati. padahal semua telah berakhir bahkan dunia telah menerima Pak Jokowi dengan semua yg dilakukan baik untuk Indonesia  bahkan untuk dunia itu sudah terbukti dan teruji apa lagi yg jadi masalahnya. Sudah selesai.,",25 menit yang lalu,@jonrichpattikawa6186,Netral
YouTube,Cie mulai takut,25 menit yang lalu,@ucusyuhadachannel,Netral
YouTube,Masyarakat yang mana roy😂,25 menit yang lalu,@wahyuandi5823,Netral
YouTube,"buat membuktikan ijazah itu cukup simpel  sebenarnya klo mau yang gampang ajak ketemu dan tunjukkan, klo khawatiran takut di apa apain ijazah nya panggil yang menguji dengan pemilik ijazah bikin kesepakatan didepan notaris agar tidak disalahgunakan, SELESAI",25 menit yang lalu (diedit),@Bot-dr8wd,Netral
YouTube,Apa si untung dan ruginya buat para pembenci,25 menit yang lalu,@putradarmawan-h7y,Netral
YouTube,Roy panci tetap curiga krn blm puas di kerangkeng..,25 menit yang lalu,@Spyh74,Netral
YouTube,Emang presiden sebelum2 nya pada nunjukin ijazah enggak kan kayaknya...sekarang aja yg aneh ...😂😂😂,25 menit yang lalu,@rizkysitisuryani3681,Netral
YouTube,"mana mungkin asli, itupun kalau yang nanganin netral😂😂
kalau dia punya ijazah udah sejak dulu dia tunjukkan di pengadilan, tapi nyatanya cuma poto copy lalu penjarakan orang tanpa bukti yang kuat.😅😅",25 menit yang lalu,@ToolkitSimpanan,Netral
YouTube,"ini yg ga bisa buat Indonesia maju,, negara China dll,sibuk menggunakan otak nya buat majukan negara nya,,di Indonesia malah krn ijazah yang di sibuk in,, sampai otak mereka penuh dengan saling menjatuhkan,,😅😅 miskin negara ini",25 menit yang lalu,@hudadari4480,Netral
YouTube,Rabies ni orang..panci!!,26 menit yang lalu,@YatiNurhayati-hz2xp,Netral
YouTube,"ROY SURYO MAKIN NUNJUKIN KESOMBONGAN NYA ITU SUNGGUH2 SANGAT KEJI PENGHINAAN MERASA KLO CUMA DIA YG BISA NYEKOLAHIN ANAK
KALO SAYA BILANG BENER2 IBKSSSS",26 menit yang lalu,@RasdanWie,Netral
YouTube,"Ngurusin ijazah org.. mending nyari duit, anak perlu makan",26 menit yang lalu,@willyfrandika5604,Netral
YouTube,😂😂 udah diaturr ..yg namanya ..polisi..hakim ..jaksa...saksi...😂😂...parrahh...,26 menit yang lalu,@CamarPhone-p8m,Netral
YouTube,"KETAKUTAN KAU MAKA KAU BLGLAH IBU2 JUGA DILAPORIN...DIMATA HUKAN MAU BAPAK2, IBU BAHKAN TRANGENDER SAMA AJA...JIKA MELANGGAR HUKUM..",26 menit yang lalu,@petrisinaga6965,Netral
YouTube,Di penjara kan saja para terlapor itu.,26 menit yang lalu,@Rokoktetmahal,Netral
YouTube,Suryo makanya jadi orang jng punya hati busuk,26 menit yang lalu,@prabusiliwangi1750,Netral
YouTube,Singkirkan pengkiatan negeri NNKRI,26 menit yang lalu,@ArcaTop,Netral
YouTube,Ya udah pengadilan saja yg menentukan. Kok ribet banget kayak tidak ada saja masalah lain yg lebih penting lagi di negri ini.,26 menit yang lalu,@maskari745,Netral
YouTube,"Ibuk "" Itu    goblok    kok",26 menit yang lalu,@purnomopak1848,Netral
YouTube,"Salah satu pertimbangan hakim dalam keputusan adalah barang bukti dan saksi. Pak Jokowi lulus UGM terhitung blum lama. Temen2nya masih  banyak yg masih hidup dan bersaksi. Inilah yg dikesampingkan. Politikus dimanaa ma na akan menyerang dari  data yg ngga jelas dan ngga urgent. Roy Suryo udah pernah dipenjara, klo dia kalah di pengadilan dia udah tahu paling berapa hukumannya. Sementara syarat skripsi harus begini harus begitu itu diluar konteks ijazah palsu apa ngga.",26 menit yang lalu,@Rey-d6e,Netral
YouTube,Biar busuk di penjara Roy Suryo cs di penjara sampai keluar ekornya,26 menit yang lalu,@didissungkono503,Netral
YouTube,Pak Jokowi engkau sdh menghebohkan Indonesia hanya sikapmu yg tdk menunjukkan ijazahmu.Pantas asumsi orang curiga kpdmu. Memalukan di manakah sikap negarawan mu.,26 menit yang lalu,@matiasonolimbu4482,Netral
YouTube,fungsi roy sukro buat negara itu apasih?,26 menit yang lalu,@fajaradinugroho337,Netral
YouTube,Rifai itu juga cari uang buat menghidupi keluarganya biar makan uang haram nanti ada azabnya dendiri .,26 menit yang lalu,@BuSukarti-q3z,Netral
YouTube,"Izin nanya dong, ini kenapa ya emangnya, izajahnya penting banget kah?",26 menit yang lalu,@ivantanaka5718,Netral
YouTube,Presiden preman...wong temennya preman...ngomongnya sederhana coba dikasi tunjuk dari dulu gak ada kegaduhan...,26 menit yang lalu,@Capten777,Netral
YouTube,"Yg hrs membuktikan itu yg menuduh,klo dia berhasil membuktikan maka tertuduh bs dikasuskan. Tp klo tdk terbukti yg menuduh bs dikasuskan. Begitulah sehrsnya prosesnya.",26 menit yang lalu,@vandierry6315,Netral
YouTube,"Kok ada yang aneh pernyataan lawyernya
 ""jokowi meyakini betul bahwa ijasah asli "" Biasanya kalau yang  kuliah dan lulus  gak mungkin berkata seperti ini",26 menit yang lalu,@ImanSurveyor,Netral
YouTube,Si roy lg panik.......😂,26 menit yang lalu,@mohammadtaufiq8580,Netral
YouTube,Cangkemmu diatur Roy,26 menit yang lalu,@SutiYono-m1p,Netral
YouTube,"Ini sok sok an 
Pak surio pak surio",26 menit yang lalu,@silvestergenggong6186,Netral
YouTube,Pentingnya apa.....,26 menit yang lalu,@arissetiawan-z1f,Netral
YouTube,harusnya dia ditangkap waktu melapor di POLDA   hhhhrrrgggttyhhh,26 menit yang lalu,@tongamsiregar4145,Netral
YouTube,"aneh beud dah perihal ijasah ajah jokowi ribet... kalau bener tunjukkan..benar tidak benar kan bisa dibuktikan dengan uji ilmiah... ilmunya ada alatnya ada takut kena fitnah tapi takut nunjukkin... 
dasar Pinokio ngejabat 10 tahun dampak. kerusakannya dah kayak 100 tahun",26 menit yang lalu,@tariputri5050,Netral
YouTube,Roy suryo juga ada benarnya,26 menit yang lalu,@jarotjarot2914,Netral
YouTube,"waktu nyh mau dipidanakan,,,,panik,,,,😂",27 menit yang lalu,@sukarajinchannel4915,Netral
YouTube,Roy soryo sudah nyidam penjara,27 menit yang lalu,@AbilMustofa-u8p1x,Netral
YouTube,"Jokowi👎,,suharto👍",27 menit yang lalu,@hermawanwidihanto3027,Netral
YouTube,Bener logikanya harus gini bang. Ini yg menuduh maksa maksa buat tertuduh memperlihatkan ijazahnya. 😂,1 menit yang lalu,@BillProject298,Netral
